,dist,date,party,name,votes,stab,stcd,justice,tea,trump,LW_new,RW_either,RW_both,Extreme_ new,casesSum,deathsSum,casesMax,deathsMax,totVotes,voteSh,extreme,partyClean,caseSh,clust,log_cases,log_death
1819,H_2,2020-06-30,DEM,Kael Weston,0,UT,4902,0,0,0,0,0,0,0,14335,112,11227,107,0,1,0,DEM,Inf,UT2020-06-30,9.570529135,4.727387819
1823,H_1,2020-06-30,GOP,Katie Witt,21110,UT,4901,0,0,0,0,0,0,0,4279,20,1453,13,125704,0.1679341946,0,GOP,0.03404028511,UT2020-06-30,8.361708289,3.044522438
1825,H_1,2020-06-30,GOP,Kerry Gibson,29706,UT,4901,0,0,0,0,0,0,0,4279,20,1453,13,125704,0.2363170623,0,GOP,0.03404028511,UT2020-06-30,8.361708289,3.044522438
1830,H_4,2020-06-30,GOP,Kim Coleman,27132,UT,4904,0,0,0,0,0,0,0,15379,129,11227,107,111690,0.2429223744,0,GOP,0.1376936163,UT2020-06-30,9.640823243,4.86753445
1828,H_4,2020-06-30,GOP,Trent Christensen,11970,UT,4904,0,0,0,0,0,0,0,15379,129,11227,107,111690,0.1071716358,0,GOP,0.1376936163,UT2020-06-30,9.640823243,4.86753445
1857,H_7,2020-06-23,DEM,Abigail Spanberger,0,VA,5107,0,0,0,0,0,0,0,7397,234,2651,138,0,1,0,DEM,Inf,VA2020-06-23,8.908964972,5.459585514
1869,H_6,2020-06-23,GOP,Ben Cline,0,VA,5106,0,0,0,0,0,0,0,3839,112,896,27,0,1,0,GOP,Inf,VA2020-06-23,8.253227646,4.727387819
1864,H_2,2020-06-23,GOP,Ben Loyola,14032,VA,5102,0,0,0,0,0,0,0,3763,104,1033,28,47942,0.2926869968,0,GOP,0.07849067623,VA2020-06-23,8.233237501,4.65396035
1850,H_3,2020-06-23,DEM,Bobby Scott,0,VA,5103,0,0,0,0,0,0,0,3256,98,774,34,0,1,0,DEM,Inf,VA2020-06-23,8.088561805,4.59511985
1856,H_5,2020-06-23,DEM,Cameron Webb,35763,VA,5105,0,0,0,0,0,0,0,3003,70,553,24,53779,0.6649993492,0,DEM,0.05583964001,VA2020-06-23,8.007700013,4.262679877
1851,H_4,2020-06-23,DEM,Cazel Levine,11170,VA,5104,0,0,0,0,0,0,0,9962,310,2651,138,56246,0.1985918999,0,DEM,0.1771148171,VA2020-06-23,9.20663351,5.739792912
1855,H_5,2020-06-23,DEM,Claire Russo,9790,VA,5105,0,0,0,0,0,0,0,3003,70,553,24,53779,0.1820413172,0,DEM,0.05583964001,VA2020-06-23,8.007700013,4.262679877
1858,H_8,2020-06-23,DEM,Donald Beyer,0,VA,5108,0,0,0,0,0,0,0,18316,627,13579,445,0,1,0,DEM,Inf,VA2020-06-23,9.815584869,6.442540166
1852,H_4,2020-06-23,DEM,Donald McEachin,45076,VA,5104,0,0,0,0,0,0,0,9962,310,2651,138,56246,0.8014081001,0,DEM,0.1771148171,VA2020-06-23,9.20663351,5.739792912
1849,H_2,2020-06-23,DEM,Elaine Luria,0,VA,5102,0,0,0,0,0,0,0,3763,104,1033,28,0,1,0,DEM,Inf,VA2020-06-23,8.233237501,4.65396035
1868,H_3,2020-06-23,GOP,George Yacus,5800,VA,5103,0,0,0,0,0,0,0,3256,98,774,34,22558,0.2571149925,0,GOP,0.1443390371,VA2020-06-23,8.088561805,4.59511985
1860,H_11,2020-06-23,DEM,Gerry Connolly,50395,VA,5111,0,0,0,0,0,0,0,20609,586,13579,445,64835,0.7772807897,0,DEM,0.3178684353,VA2020-06-23,9.933531674,6.37502482
1867,H_3,2020-06-23,GOP,J. H. Downs,7786,VA,5103,0,0,0,0,0,0,0,3256,98,774,34,22558,0.3451547123,0,GOP,0.1443390371,VA2020-06-23,8.088561805,4.59511985
1863,H_2,2020-06-23,GOP,Jarome Bell,10695,VA,5102,0,0,0,0,0,0,0,3763,104,1033,28,47942,0.2230820575,0,GOP,0.07849067623,VA2020-06-23,8.233237501,4.65396035
1859,H_10,2020-06-23,DEM,Jennifer Wexton,0,VA,5110,0,0,0,0,0,0,0,26762,691,13579,445,0,1,0,DEM,Inf,VA2020-06-23,10.19477562,6.539585956
1866,H_3,2020-06-23,GOP,John Collick,8972,VA,5103,0,0,0,0,0,0,0,3256,98,774,34,22558,0.3977302952,0,GOP,0.1443390371,VA2020-06-23,8.088561805,4.59511985
1854,H_5,2020-06-23,DEM,John Lesinski,2917,VA,5105,0,0,0,0,0,0,0,3003,70,553,24,53779,0.0542405028,0,DEM,0.05583964001,VA2020-06-23,8.007700013,4.262679877
1848,H_1,2020-06-23,DEM,Lavangelene Williams,19481,VA,5101,0,0,0,0,0,0,0,11013,231,6962,134,41298,0.4717177587,0,DEM,0.2666715095,VA2020-06-23,9.30692247,5.446737372
1870,H_9,2020-06-23,GOP,Morgan Griffith,0,VA,5109,0,0,0,0,0,0,0,1528,46,228,11,0,1,0,GOP,Inf,VA2020-06-23,7.332369206,3.850147602
1847,H_1,2020-06-23,DEM,Qasim Rashid,21817,VA,5101,0,0,0,0,0,0,0,11013,231,6962,134,41298,0.5282822413,0,DEM,0.2666715095,VA2020-06-23,9.30692247,5.446737372
1853,H_5,2020-06-23,DEM,R. D. Huffstetler,5309,VA,5105,0,0,0,0,0,0,0,3003,70,553,24,53779,0.09871883077,0,DEM,0.05583964001,VA2020-06-23,8.007700013,4.262679877
1862,H_1,2020-06-23,GOP,Robert Wittman,0,VA,5101,0,0,0,0,0,0,0,11013,231,6962,134,0,1,0,GOP,Inf,VA2020-06-23,9.30692247,5.446737372
1861,H_11,2020-06-23,DEM,Zainab Mohsini,14440,VA,5111,0,0,0,0,0,0,0,20609,586,13579,445,64835,0.2227192103,0,DEM,0.3178684353,VA2020-06-23,9.933531674,6.37502482
1844,H_1,2020-08-11,GOP,Anya Tynio,8914,VT,5001,0,0,0,0,0,0,0,0,0,0,0,42668,0.2089153464,0,GOP,0,VT2020-08-11,0,0
1837,G,2020-08-11,GOP,Bernard Peters,783,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,57892,0.01352518483,0,GOP,0,VT2020-08-11,0,0
1834,G,2020-08-11,DEM,David Zuckerman,48572,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,95684,0.5076292797,0,DEM,0,VT2020-08-11,0,0
1836,G,2020-08-11,GOP,Douglas Cavett,957,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,57892,0.01653078146,0,GOP,0,VT2020-08-11,0,0
1839,G,2020-08-11,GOP,Emily Peyton,973,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,57892,0.01680715816,0,GOP,0,VT2020-08-11,0,0
1842,H_1,2020-08-11,GOP,Jimmy Rodriguez,8182,VT,5001,0,0,0,0,0,0,0,0,0,0,0,42668,0.1917596325,0,GOP,0,VT2020-08-11,0,0
1838,G,2020-08-11,GOP,John Klar,12837,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,57892,0.2217404823,0,GOP,0,VT2020-08-11,0,0
1843,H_1,2020-08-11,GOP,Justin Tuthill,10883,VT,5001,0,0,0,0,0,0,0,0,0,0,0,42668,0.2550623418,0,GOP,0,VT2020-08-11,0,0
1841,H_1,2020-08-11,GOP,Miriam Berry,14689,VT,5001,0,0,0,0,0,0,0,0,0,0,0,42668,0.3442626793,0,GOP,0,VT2020-08-11,0,0
1835,G,2020-08-11,DEM,Patrick Winburn,7730,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,95684,0.08078675641,0,DEM,0,VT2020-08-11,0,0
1846,H_1,2020-08-11,DEM,Peter Welch,102653,VT,5001,0,0,0,0,0,0,0,0,0,0,0,107282,0.9568520348,0,DEM,0,VT2020-08-11,0,0
1840,G,2020-08-11,GOP,Phil Scott,42342,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,57892,0.7313963933,0,GOP,0,VT2020-08-11,0,0
1832,G,2020-08-11,DEM,Ralph Corbo,1281,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,95684,0.01338781824,0,DEM,0,VT2020-08-11,0,0
1845,H_1,2020-08-11,DEM,Ralph Corbo,4629,VT,5001,0,0,0,0,0,0,0,0,0,0,0,107282,0.04314796518,0,DEM,0,VT2020-08-11,0,0
1833,G,2020-08-11,DEM,Rebecca Holcombe,38101,VT,50NA,0,0,0,0,0,0,0,0,0,0,0,95684,0.3981961456,0,DEM,0,VT2020-08-11,0,0
1948,H_7,2020-08-04,DEM,Pramila Jayapal,239096,WA,5307,1,0,0,1,0,0,1,21755,880,15798,678,249061,0.9599897214,1,DEM,0.08734807939,WA2020-08-04,9.987644861,6.781057626
1940,H_5,2020-08-04,GOP,Cathy McMorris Rodgers,120752,WA,5305,0,0,1,0,1,0,1,4782,78,4012,70,140363,0.860283693,0,GOP,0.03406880731,WA2020-08-04,8.472823244,4.369447852
1934,H_4,2020-08-04,GOP,Dan Newhouse,99423,WA,5304,0,0,1,0,1,0,1,21805,420,10671,223,119813,0.8298181333,0,GOP,0.1819919374,WA2020-08-04,9.98994044,6.042632834
1916,H_9,2020-08-04,DEM,Adam Smith,144809,WA,5309,0,0,0,0,0,0,0,21545,816,15798,678,144809,1,0,DEM,0.148782189,WA2020-08-04,9.977945463,6.705639095
1891,G,2020-08-04,OTH,Alex Tsimerman,1688,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6734,0.2506682507,0,THIRD,0,WA2020-08-04,0,0
1902,G,2020-08-04,GOP,Anton Sakharov,13702,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.01244398753,0,GOP,0,WA2020-08-04,0,0
1966,H_10,2020-08-04,DEM,Beth Doglio,32989,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.2748190172,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1873,G,2020-08-04,GOP,Bill Hirt,2818,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.002559272869,0,GOP,0,WA2020-08-04,0,0
1938,H_5,2020-08-04,IND,Brendan O'Regan,4897,WA,5305,0,0,0,0,0,0,0,4782,78,4012,70,4897,1,0,THIRD,0.9765162344,WA2020-08-04,8.472823244,4.369447852
1890,G,2020-08-04,NPP,Brian Weed,2125,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6241,0.340490306,0,THIRD,0,WA2020-08-04,0,0
1897,G,2020-08-04,DEM,Cairo D'Almeida,14313,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1289184,0.01110237173,0,DEM,0,WA2020-08-04,0,0
1887,G,2020-08-04,NPP,Cameron Vessey,707,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6241,0.1132831277,0,THIRD,0,WA2020-08-04,0,0
1927,H_3,2020-08-04,DEM,Carolyn Long,95066,WA,5303,0,0,0,0,0,0,0,3497,69,1948,44,100489,0.9460338943,0,DEM,0.03479982884,WA2020-08-04,8.159946656,4.248495242
1924,H_2,2020-08-04,GOP,Carrie Kennedy,8560,WA,5302,0,0,0,0,0,0,0,8018,287,5957,202,89802,0.09532081691,0,GOP,0.08928531659,WA2020-08-04,8.989569005,5.66296048
1937,H_5,2020-08-04,DEM,Chris Armitage,27774,WA,5305,0,0,0,0,0,0,0,4782,78,4012,70,83517,0.3325550487,0,DEM,0.0572578038,WA2020-08-04,8.472823244,4.369447852
1945,H_6,2020-08-04,GOP,Chris Welton,14646,WA,5306,0,0,0,0,0,0,0,6848,145,5747,138,102233,0.1432609823,0,GOP,0.06698424188,WA2020-08-04,8.831857935,4.983606622
1918,H_2,2020-08-04,GOP,Cody Hart,13668,WA,5302,0,0,0,0,0,0,0,8018,287,5957,202,89802,0.15220151,0,GOP,0.08928531659,WA2020-08-04,8.989569005,5.66296048
1956,H_8,2020-08-04,IND,Corey Bailey,6474,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,6474,1,0,THIRD,3.696941613,WA2020-08-04,10.0830971,6.751101469
1903,G,2020-08-04,NPP,Craig Campbell,1160,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6241,0.1858676494,0,THIRD,0,WA2020-08-04,0,0
1950,H_7,2020-08-04,GOP,Craig Keller,24336,WA,5307,0,0,0,0,0,0,0,21755,880,15798,678,35596,0.6836723227,0,GOP,0.6111641758,WA2020-08-04,9.987644861,6.781057626
1904,G,2020-08-04,NPP,Cregan Newhouse,2249,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6241,0.3603589168,0,THIRD,0,WA2020-08-04,0,0
1955,H_8,2020-08-04,GOP,Dave Saulibio,28546,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,119574,0.2387308278,0,GOP,0.20016057,WA2020-08-04,10.0830971,6.751101469
1939,H_5,2020-08-04,DEM,Dave Wilson,55743,WA,5305,0,0,0,0,0,0,0,4782,78,4012,70,83517,0.6674449513,0,DEM,0.0572578038,WA2020-08-04,8.472823244,4.369447852
1905,G,2020-08-04,OTH,David Blomstrom,508,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6734,0.07543807544,0,THIRD,0,WA2020-08-04,0,0
1899,G,2020-08-04,OTH,David Voltz,469,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6734,0.06964656965,0,THIRD,0,WA2020-08-04,0,0
1928,H_3,2020-08-04,DEM,Davy Ray,3477,WA,5303,0,0,0,0,0,0,0,3497,69,1948,44,100489,0.03460080208,0,DEM,0.03479982884,WA2020-08-04,8.159946656,4.248495242
1967,H_10,2020-08-04,GOP,Dean Johnson,16334,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.1797532712,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1913,H_1,2020-08-04,GOP,Derek Chartrand,15508,WA,5301,0,0,0,0,0,0,0,23543,950,15798,678,99526,0.1558185801,0,GOP,0.2365512529,WA2020-08-04,10.06662629,6.857514063
1944,H_6,2020-08-04,DEM,Derek Kilmer,123900,WA,5306,0,0,0,0,0,0,0,6848,145,5747,138,159050,0.7790003144,0,DEM,0.04305564288,WA2020-08-04,8.831857935,4.983606622
1926,H_3,2020-08-04,DEM,Devin Gray,1946,WA,5303,0,0,0,0,0,0,0,3497,69,1948,44,100489,0.01936530367,0,DEM,0.03479982884,WA2020-08-04,8.159946656,4.248495242
1969,H_10,2020-08-04,GOP,Don Hewett,10475,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.1152758366,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1885,G,2020-08-04,DEM,Don Rivers,25138,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1289184,0.01949915606,0,DEM,0,WA2020-08-04,0,0
1917,H_9,2020-08-04,GOP,Doug Basler,30757,WA,5309,0,0,0,0,0,0,0,21545,816,15798,678,46639,0.6594695427,0,GOP,0.4619524432,WA2020-08-04,9.977945463,6.705639095
1933,H_4,2020-08-04,DEM,Douglas McKinley,45296,WA,5304,0,0,0,0,0,0,0,21805,420,10671,223,45296,1,0,DEM,0.4813890851,WA2020-08-04,9.98994044,6.042632834
1881,G,2020-08-04,IND,Dylan Nails,1435,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,9662,0.1485199752,0,THIRD,0,WA2020-08-04,0,0
1875,G,2020-08-04,IND,Elaina J. Gonzalez,4657,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,9662,0.4819913061,0,THIRD,0,WA2020-08-04,0,0
1943,H_6,2020-08-04,GOP,Elizabeth Kreiselmaier,70845,WA,5306,0,0,0,0,0,0,0,6848,145,5747,138,102233,0.6929758493,0,GOP,0.06698424188,WA2020-08-04,8.831857935,4.983606622
1962,H_10,2020-08-04,DEM,Eric LeMay,3014,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.0251085064,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1931,H_4,2020-08-04,IND,Evan Jones,3716,WA,5304,0,0,0,0,0,0,0,21805,420,10671,223,3716,1,0,THIRD,5.867868676,WA2020-08-04,9.98994044,6.042632834
1886,G,2020-08-04,DEM,Gene Hart,10414,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1289184,0.008077978008,0,DEM,0,WA2020-08-04,0,0
1880,G,2020-08-04,GOP,Goodspaceguy,5542,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.005033176096,0,GOP,0,WA2020-08-04,0,0
1965,H_10,2020-08-04,GOP,Gordon Pross,1147,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.01262256655,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1893,G,2020-08-04,SWP,Henry Dennison,5795,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,5795,1,0,THIRD,0,WA2020-08-04,0,0
1877,G,2020-08-04,GOP,Ian Gonzales,2493,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.002264111874,0,GOP,0,WA2020-08-04,0,0
1949,H_7,2020-08-04,DEM,Jack Hughes-Hageman,9965,WA,5307,0,0,0,0,0,0,0,21755,880,15798,678,249061,0.04001027861,0,DEM,0.08734807939,WA2020-08-04,9.987644861,6.781057626
1972,H_10,2020-08-04,GOP,Jackson Maynard,17884,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.1968107936,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1929,H_3,2020-08-04,GOP,Jaime Herrera Beutler,134464,WA,5303,0,0,0,0,0,0,0,3497,69,1948,44,134464,1,0,GOP,0.02600696097,WA2020-08-04,8.159946656,4.248495242
1919,H_2,2020-08-04,GOP,James Golder,5204,WA,5302,0,0,0,0,0,0,0,8018,287,5957,202,89802,0.05794971159,0,GOP,0.08928531659,WA2020-08-04,8.989569005,5.66296048
1954,H_8,2020-08-04,DEM,James Mitchell,6081,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,115590,0.05260835712,0,DEM,0.2070594342,WA2020-08-04,10.0830971,6.751101469
1925,H_2,2020-08-04,DEM,Jason Call,33708,WA,5302,0,0,0,0,0,0,0,8018,287,5957,202,150909,0.2233663996,0,DEM,0.05313135731,WA2020-08-04,8.989569005,5.66296048
1898,G,2020-08-04,DEM,Jay Inslee,1230766,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1289184,0.954686065,0,DEM,0,WA2020-08-04,0,0
1907,H_1,2020-08-04,GOP,Jeffrey Beeler,84018,WA,5301,0,0,0,0,0,0,0,23543,950,15798,678,99526,0.8441814199,0,GOP,0.2365512529,WA2020-08-04,10.06662629,6.857514063
1958,H_8,2020-08-04,GOP,Jesse Jensen,48735,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,119574,0.4075718802,0,GOP,0.20016057,WA2020-08-04,10.0830971,6.751101469
1946,H_6,2020-08-04,GOP,Johny Alberg,7085,WA,5306,0,0,0,0,0,0,0,6848,145,5747,138,102233,0.06930247572,0,GOP,0.06698424188,WA2020-08-04,8.831857935,4.983606622
1914,H_9,2020-08-04,LIB,Jorge Besada,4752,WA,5309,0,0,0,0,0,0,0,21545,816,15798,678,4752,1,0,THIRD,4.533880471,WA2020-08-04,9.977945463,6.705639095
1915,H_9,2020-08-04,GOP,Joshua Campbell,15882,WA,5309,0,0,0,0,0,0,0,21545,816,15798,678,46639,0.3405304573,0,GOP,0.4619524432,WA2020-08-04,9.977945463,6.705639095
1963,H_10,2020-08-04,OTH,Joshua Collins,2530,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,4762,0.5312893742,0,THIRD,1.390592188,WA2020-08-04,8.798303718,5.017279837
1900,G,2020-08-04,GOP,Joshua Freed,218929,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.1988286195,0,GOP,0,WA2020-08-04,0,0
1879,G,2020-08-04,OTH,Joshua Wolf,2255,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6734,0.3348678349,0,THIRD,0,WA2020-08-04,0,0
1908,H_1,2020-08-04,NPP,Justin Smoak,7552,WA,5301,0,0,0,0,0,0,0,23543,950,15798,678,9633,0.7839717637,0,THIRD,2.443994602,WA2020-08-04,10.06662629,6.857514063
1922,H_2,2020-08-04,GOP,Kari Ilonummi,2770,WA,5302,0,0,0,0,0,0,0,8018,287,5957,202,89802,0.03084563818,0,GOP,0.08928531659,WA2020-08-04,8.989569005,5.66296048
1957,H_8,2020-08-04,DEM,Keith Arnold,4057,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,115590,0.03509819189,0,DEM,0.2070594342,WA2020-08-04,10.0830971,6.751101469
1959,H_8,2020-08-04,GOP,Keith Swank,42293,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,119574,0.3536972921,0,GOP,0.20016057,WA2020-08-04,10.0830971,6.751101469
1960,H_8,2020-08-04,DEM,Kim Schrier,105452,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,115590,0.912293451,0,DEM,0.2070594342,WA2020-08-04,10.0830971,6.751101469
1968,H_10,2020-08-04,DEM,Kristine Reeves,28384,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.236456485,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1906,G,2020-08-04,GOP,Leon Lawson,22716,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.02063039123,0,GOP,0,WA2020-08-04,0,0
1901,G,2020-08-04,GRN,Liz Hallock,21034,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,21034,1,0,THIRD,0,WA2020-08-04,0,0
1892,G,2020-08-04,GOP,Loren Culp,422169,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.3834086826,0,GOP,0,WA2020-08-04,0,0
1975,H_10,2020-08-04,DEM,Marilyn Strickland,44971,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.3746365764,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1930,H_3,2020-08-04,NPP,Martin Hash,3848,WA,5303,0,0,0,0,0,0,0,3497,69,1948,44,3848,1,0,THIRD,0.9087837838,WA2020-08-04,8.159946656,4.248495242
1876,G,2020-08-04,GOP,Martin Wheeler,2630,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.002388533586,0,GOP,0,WA2020-08-04,0,0
1971,H_10,2020-08-04,DEM,Mary Bacon,3886,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.03237281217,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1910,H_1,2020-08-04,NPP,Matthew Heines,1290,WA,5301,0,0,0,0,0,0,0,23543,950,15798,678,9633,0.1339146683,0,THIRD,2.443994602,WA2020-08-04,10.06662629,6.857514063
1888,G,2020-08-04,GOP,Matthew Murray,4416,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.004010556774,0,GOP,0,WA2020-08-04,0,0
1976,H_10,2020-08-04,GOP,Nancy Slotnick,14783,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.162684744,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1878,G,2020-08-04,GOP,Nate Herzog,11102,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.01008269957,0,GOP,0,WA2020-08-04,0,0
1882,G,2020-08-04,DEM,Omari Tahir-Garrett,8553,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1289184,0.00663442922,0,DEM,0,WA2020-08-04,0,0
1896,G,2020-08-04,GOP,Phil Fortunato,97980,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.08898422841,0,GOP,0,WA2020-08-04,0,0
1961,H_10,2020-08-04,DEM,Phil Gardner,5157,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.04296103766,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1973,H_10,2020-08-04,GOP,Ralph Johnson,1403,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.01543980896,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1979,H_10,2020-08-04,DEM,Randolph Bell,545,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.004540191105,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1872,G,2020-08-04,GOP,Raul Garcia,133046,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.1208307374,0,GOP,0,WA2020-08-04,0,0
1942,H_6,2020-08-04,DEM,Rebecca Parson,35150,WA,5306,0,0,0,0,0,0,0,6848,145,5747,138,159050,0.2209996856,0,DEM,0.04305564288,WA2020-08-04,8.831857935,4.983606622
1978,H_10,2020-08-04,GOP,Rian Ingrim,24745,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.272315091,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1964,H_10,2020-08-04,OTH,Richard Boyce,2232,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,4762,0.4687106258,0,THIRD,1.390592188,WA2020-08-04,8.798303718,5.017279837
1883,G,2020-08-04,GOP,Richard Carpenter,4890,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,1101094,0.004441037732,0,GOP,0,WA2020-08-04,0,0
1921,H_2,2020-08-04,DEM,Rick Larsen,117201,WA,5302,0,0,0,0,0,0,0,8018,287,5957,202,150909,0.7766336004,0,DEM,0.05313135731,WA2020-08-04,8.989569005,5.66296048
1951,H_7,2020-08-04,IND,Rick Lewis,13787,WA,5307,0,0,0,0,0,0,0,21755,880,15798,678,13787,1,0,THIRD,1.577935737,WA2020-08-04,9.987644861,6.781057626
1911,H_1,2020-08-04,NPP,Robert Mair,791,WA,5301,0,0,0,0,0,0,0,23543,950,15798,678,9633,0.08211356794,0,THIRD,2.443994602,WA2020-08-04,10.06662629,6.857514063
1953,H_8,2020-08-04,NPP,Ryan Burkett,1431,WA,5308,0,0,0,0,0,0,0,23934,854,15798,678,1431,1,0,THIRD,16.72536688,WA2020-08-04,10.0830971,6.751101469
1936,H_4,2020-08-04,LIB,Ryan Cooper,3961,WA,5304,0,0,0,0,0,0,0,21805,420,10671,223,3961,1,0,THIRD,5.504922999,WA2020-08-04,9.98994044,6.042632834
1894,G,2020-08-04,UNA,Ryan Ryals,6124,WA,53NA,0,0,0,0,0,0,0,0,0,0,0,6124,1,0,THIRD,0,WA2020-08-04,0,0
1977,H_10,2020-08-04,GOP,Ryan Tate,4098,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,90869,0.04509788817,0,GOP,0.07287413749,WA2020-08-04,8.798303718,5.017279837
1974,H_10,2020-08-04,DEM,Sam Wright,1093,WA,5310,0,0,0,0,0,0,0,6622,150,5747,138,120039,0.009105374087,0,DEM,0.05516540458,WA2020-08-04,8.798303718,5.017279837
1932,H_4,2020-08-04,GOP,Sarena Sloot,11521,WA,5304,0,0,0,0,0,0,0,21805,420,10671,223,119813,0.09615817983,0,GOP,0.1819919374,WA2020-08-04,9.98994044,6.042632834
1952,H_7,2020-08-04,GOP,Scott Sutherland,11260,WA,5307,0,0,0,0,0,0,0,21755,880,15798,678,35596,0.3163276773,0,GOP,0.6111641758,WA2020-08-04,9.987644861,6.781057626
1947,H_6,2020-08-04,GOP,Stephan Brodhead,9657,WA,5306,0,0,0,0,0,0,0,6848,145,5747,138,102233,0.09446069273,0,GOP,0.06698424188,WA2020-08-04,8.831857935,4.983606622
1941,H_5,2020-08-04,GOP,Stephen Major,19611,WA,5305,0,0,0,0,0,0,0,4782,78,4012,70,140363,0.139716307,0,GOP,0.03406880731,WA2020-08-04,8.472823244,4.369447852
1912,H_1,2020-08-04,LIB,Steven Skelton,7075,WA,5301,0,0,0,0,0,0,0,23543,950,15798,678,7075,1,0,THIRD,3.327632509,WA2020-08-04,10.06662629,6.857514063
